Lemma,Principle Components,WordNet Mean,WordNet SD,Random Mean,Random SD
find.v,3,0.08215967871027367,0.003251756881889617,-9.37319457579234e-05,0.0020423705584872577
trouble.n,2,0.05947475549818796,1.3877787807814457e-17,0.0010229826783139987,0.03293521174917314
trouble.n,3,0.04705603351335157,0.010904728043402642,-0.001432896326903669,0.029438487205258188
deny.v,2,0.22141731143909135,0.016046068518310166,-0.0003323675098921307,0.019159110944821086
deny.v,3,0.21736959597609484,0.035955109592907215,-0.0005456776444252154,0.019879213132518544
discover.v,2,0.015391692233599456,0.016443560819597518,-0.00019592555986354228,0.02351488660055883
discover.v,3,0.010609922735160156,0.02817111939050627,-0.000328492723332626,0.023066864749861953
back.r,2,0.10048785752481987,0.007797282681038644,-0.00025562548550150564,0.008152476018241983
back.r,3,0.13688273822499317,0.02047791825787141,0.0005511295066465974,0.008762162038211382
line.n,2,0.21257278158498913,0.014538024410411661,-0.0005125533641721781,0.030804871157309892
line.n,3,0.38908026619781094,0.07793362443793048,0.0015272632489905789,0.03177326613751781
make.v,2,0.10497416900761036,0.005987737496902273,4.9985349633759895e-05,0.001055918884528515
make.v,3,0.107630008204681,0.008027523152904,-3.022305968511582e-05,0.0010248529647945298
show.v,2,0.07016053322484206,0.0057998307583275064,-8.710728679798329e-05,0.0038466442118294925
show.v,3,0.061226819234939,0.007434879703685133,9.930241303853562e-05,0.00409346773170771
feel.v,2,0.12917632176937535,0.017013810647597268,7.370191305821111e-05,0.0036139859666144726
feel.v,3,0.1788133117558893,0.0324778408181618,-8.356980363233345e-05,0.003468193858326024
death.n,2,0.18079492557856242,0.019381453330674713,-0.0002561091240024756,0.014015156674586325
death.n,3,0.16943102704046842,0.03722401878610974,-0.00023764605763761592,0.013526388103005878
accept.v,2,0.016902526090645638,0.012139784517562643,-0.00010188045978686556,0.01478135032457933
accept.v,3,0.10167174262402341,0.029353981587900688,0.00019560778815402082,0.015123816019548696
reach.v,2,0.02102884643395484,0.025125541608452272,0.00016029740802475027,0.00668707791089968
reach.v,3,0.19957853491215485,0.04819502048597677,-1.474471617347578e-05,0.006448105362854157
wish.v,2,0.06998891193933753,1.3877787807814457e-17,-0.0011361905823011385,0.02175530708232881
wish.v,3,0.05330396467084989,0.028148235455281827,0.0012705312817660572,0.024003442219886765
world.n,2,0.07949951240191981,0.011746663674334579,-0.00041140226306842317,0.009272916074026688
world.n,3,0.16724855876575756,0.022586177130262654,-0.00021239442870071097,0.00964281737774148
force.n,2,0.1531553289471861,0.024453168604002682,-0.0015500905366234252,0.01837570267630455
force.n,3,0.3352931068240275,0.02517489290519404,0.00031533639497321726,0.0189076950187506
call.v,2,0.2768663171983617,0.024097506224517038,-9.390774095084153e-06,0.006579240829727681
call.v,3,0.3567165899842053,0.015583386751202018,-0.00022605707747495732,0.0065047299825334035
write.v,2,0.11547598452224125,0.012820906372046043,0.0001871080873195496,0.005538602119189687
write.v,3,0.12601995336558736,0.005782779976467599,0.00023759861865674635,0.005613078968022894
system.n,2,0.2718742153431359,0.04594512595810219,-1.0914521552476075e-05,0.01800707870923262
system.n,3,0.3139374298003403,0.01300564198647493,4.817464070067122e-05,0.01853882429556289
set.v,2,0.4488684258946261,1.1102230246251565e-16,0.001328569036027552,0.021000542818972068
set.v,3,0.3133135305398143,0.012298622116195567,0.0010583301053109753,0.02129649998006985
history.n,2,0.0871650977957916,0.007451449671521256,-0.0003389069596616706,0.013495357976191958
history.n,3,0.06327727346771407,0.04170396714339936,6.0866375791945735e-05,0.014399828279620407
move.v,2,0.09444339715470546,0.014498248721940913,8.080255048127904e-05,0.006609732813852118
move.v,3,0.09106718222673191,0.01988210747712932,5.919706361468934e-05,0.0063067190973700275
change.n,2,-0.0004267558575083401,0.006515112493949257,2.4477290831842997e-05,0.01384683359607066
change.n,3,0.014379912471298382,0.015670867861823,0.00025999539937598195,0.013537409785514012
end.n,2,0.26317703788476643,0.03716782169570532,-0.00033886928317447285,0.012106483808979015
end.n,3,0.3864087887799101,0.03229518374811937,-0.0008051039855331466,0.012247022319193508
side.n,2,0.11768835010671604,0.03805472232583816,0.00011418499769318466,0.012515993996083798
side.n,3,0.2461070820093686,0.03203797321220719,-0.00036616185643602815,0.011992414383884176
open.v,2,0.359285796585145,0.021084478972518444,0.0001593293599201574,0.009923196775137366
open.v,3,0.32611910714448866,0.030085834214592416,0.0003762293892243162,0.010315321270827021
represent.v,2,0.05252808890991086,0.010313912928302964,-0.0002441875220751652,0.0160738804149734
represent.v,3,0.07408675505173415,0.024091036867240664,-0.00024335400543539854,0.015297182233472068
receive.v,2,-0.006093598975799293,0.002884529669890836,-0.0001674315487160062,0.007127761046362168
receive.v,3,0.003642348640121805,0.012564412418562695,-0.0001342562328706721,0.007130359296304883
section.n,2,0.5258241312662574,0.0016890982047779756,-0.00016733935965285174,0.01623180896478676
section.n,3,0.5945839651887666,2.220446049250313e-16,-9.07000288270563e-05,0.016848561677274356
day.n,2,0.1356449223664407,0.05182752233109004,-0.0002673132276535772,0.004088645824506418
day.n,3,0.14545759766069433,0.06850870423935071,-5.91183929009203e-05,0.004436590281323992
place.n,2,0.18194327442276945,0.017116873633864296,-0.000658053783665714,0.011150539328766423
place.n,3,0.16027355119157788,0.0019323679873787234,0.0005856083629632086,0.012296492132842087
hold.v,2,0.20691209909998576,0.01872729866108888,2.1447967481200923e-05,0.005577780811352762
hold.v,3,0.30022223884280097,0.022822909016834394,0.0001415418715488987,0.005724224404381492
think_of.v,2,0.1000207341622859,0.011963473052728647,0.00037682950807534484,0.011242566743507593
think_of.v,3,0.1832584926858366,0.01678169577624123,0.0003385526840180537,0.011099995322287455
drive.v,2,0.29489866393465264,0.043022826775377755,2.3484494958482624e-05,0.01213094841810608
drive.v,3,0.20257866644830375,5.551115123125783e-17,-0.0002880924917431284,0.013889905400874163
bring.v,2,0.126986979360323,0.020129356250447553,-0.00039293408259806126,0.005981760169101691
bring.v,3,0.14132250401308022,0.016288308389999128,-0.00014725714900386665,0.006226346492649448
state.n,2,0.33132156544639135,0.028769024949455203,0.0002963523504151285,0.007424432820595813
state.n,3,0.25500140413614886,0.021826325503183898,-5.953015152439675e-05,0.0072410803309399885
part.n,2,0.10659613383443634,0.0016412546969588164,-0.00014472830208713162,0.009597873340630187
part.n,3,0.11951223087068433,0.004138559473684078,0.00042217743414326266,0.009823765623759455
know.v,2,0.016516204030139037,0.003784496350293955,2.5633755060174832e-05,0.0016214445606689905
know.v,3,0.012181871927161511,0.01700928882819179,-2.8830383426758642e-05,0.0016115742234088432
suffer.v,2,0.12629876049713912,0.03459342810299732,-0.0003695253846326773,0.03950881574226627
suffer.v,3,0.22069329090080897,0.17927601102340673,-0.0006899035120114886,0.041742791696680076
form.v,2,0.24110880776426472,0.060036546966266084,0.0006456140424572533,0.018850865443526557
form.v,3,0.3440177167158656,0.021229585345027228,-0.00031949658397461124,0.018402505726184515
avoid.v,2,0.022573279406352568,0.004865961109983793,0.0006176368891247212,0.024320546709166137
avoid.v,3,0.05661847379110599,0.0066852653971564745,0.00028531688656051194,0.02435921390000011
perform.v,2,0.2666370085084749,0.01650404508455698,0.0002857667246147377,0.02308952057001254
perform.v,3,0.2354127339419415,0.02305924511394549,0.0003501556402815573,0.023550705923712105
scene.n,2,1.0,0.0,1.0,0.0
scene.n,3,1.0,0.0,1.0,0.0
indicate.v,2,0.020132895210108883,0.00421700221566522,0.000325682843416077,0.008257080139865605
indicate.v,3,0.07582881691942459,0.018581428599386045,-4.643841990576912e-05,0.007846699738262637
settle.v,2,1.0,0.0,1.0,0.0
settle.v,3,1.0,0.0,1.0,0.0
arrange.v,2,1.0,0.0,1.0,0.0
arrange.v,3,1.0,0.0,1.0,0.0
spirit.n,2,0.6661981229420885,0.04321005595235355,-0.0014685077438115254,0.03428880885526346
spirit.n,3,0.5836118687517282,0.17253585952637426,-1.748835760329137e-06,0.037240174787418895
note.v,2,0.00989215611571219,0.006195098554193553,0.000314259554655043,0.014952582811221304
note.v,3,0.01550282835242648,3.469446951953614e-18,-0.0011735080966492398,0.013328871136876603
go.v,2,-0.013734648839587695,0.0018345681537131125,8.65032343883518e-05,0.003303803301778467
go.v,3,0.10481101250676346,0.01290271373264773,5.703437283333457e-05,0.0034914810234307225
right.r,2,0.3079717345189184,0.0,0.0013175602016745373,0.038192335950402105
right.r,3,0.3070660759036212,0.008217739536780766,-0.0016727482958217516,0.03769010885490003
course.n,2,0.47790051818397916,0.15499231432148902,5.960836079807788e-05,0.01604336995164909
course.n,3,0.8408994229780294,4.440892098500626e-16,-0.00017864665522237988,0.0161624285851029
paint.v,2,0.275694682571403,0.0181169940645644,-0.00010570466010464335,0.03341256916081039
paint.v,3,0.2288760100001117,0.009203839361956432,0.0015859117722711558,0.03725620151260986
together.r,2,0.2884299270882706,0.0,0.000835013096465113,0.040432825911191066
together.r,3,0.13218152828259955,0.12390789315851539,0.0003324130842073791,0.0409146445401801
expression.n,2,0.020195645313979157,0.0,0.0009583641487252314,0.0646088597924288
expression.n,3,-0.005120161122125283,0.03173756436397016,-0.00015657235237529288,0.059045379527953856
direction.n,2,0.22171925546330182,0.03603569566287688,-0.0006847316714310648,0.03760031658506631
direction.n,3,0.1617687195276092,0.09727562215774599,0.00039268735957585376,0.035862533470270186
corner.n,2,1.0,0.0,-0.0007113411105742046,0.04356873160386095
corner.n,3,0.512474431330503,0.3698638365731529,0.0014035251256294535,0.044404350193628976
major.a,2,0.09799966681969688,0.005366218600394154,-5.4986877891406995e-05,0.01683579824059597
major.a,3,0.0682494418169876,0.0024921916606311847,0.0006025125699380597,0.017591177843949313
experience.n,2,0.03286768483237888,6.938893903907228e-18,-0.0004691474245152227,0.010648757940592585
experience.n,3,0.046399778835948584,0.00012129235756856715,-0.0003693935647665145,0.011825213589051597
stage.n,2,0.45663295330562176,0.0033315941526647222,-0.0010409862651906683,0.02231863548571337
stage.n,3,0.42315711485126434,1.1102230246251565e-16,-0.001237495045201622,0.025077776344889547
develop.v,2,0.19794513805946093,0.012446515757348679,-0.00012234867942910658,0.008553551819895932
develop.v,3,0.1808187902724173,0.01694095625204225,-9.616600624457753e-06,0.008646889423602748
refer.v,2,0.2610837438423647,1.6653345369377348e-16,-0.0007354603220204405,0.02841634695830084
refer.v,3,0.3700094062049144,0.04449800318894443,0.001228380259126005,0.030798411960277293
rise.v,2,0.5059886186435668,0.10490753719397117,0.0008846895267104939,0.021474765711742155
rise.v,3,0.3626880151309844,0.015130846129236184,-0.0015858938926222536,0.019743819672989923
mark.v,2,0.3215362640850658,0.0,0.0012226545035984345,0.037789101198790115
mark.v,3,0.4329954402295119,0.08449367465543633,0.0006311885890419282,0.03570939642602269
performance.n,2,0.3223840726400853,0.022880080824974988,-0.0016502233244731085,0.0224776842985426
performance.n,3,0.40117109714536464,0.004752662307030324,-0.0006773207149306552,0.019597326116723008
fit.v,2,1.0,0.0,1.0,0.0
fit.v,3,1.0,0.0,1.0,0.0
strike.v,2,0.41561879895954823,0.02875907522836672,0.0003204332625829032,0.03122596663968924
strike.v,3,0.5012018294129392,0.025226311056792055,0.00041017014734606174,0.03338842617988471
start.v,2,0.012043143112931592,0.01740519717927731,8.949552980324932e-06,0.0055566853196976585
start.v,3,0.047833234148145894,0.016464038552095217,0.0001584833117795645,0.00570248684936289
space.n,2,0.4020100502512563,0.0,0.0002110829843814057,0.04258415958622581
space.n,3,0.18174787735874054,0.2121520781138112,0.0018212265628974808,0.04387682526303829
study.v,2,0.2897865923068803,0.08937551899945607,0.0006145627311521076,0.014380343625558978
study.v,3,0.291337374485649,5.551115123125783e-17,0.0005383126311676982,0.014338098808080615
break.v,2,0.5748089721469066,0.0,-0.0025697243157439915,0.048647867564837674
break.v,3,0.3364391255223177,0.29318128634373153,-0.001797287498657637,0.054254847317360494
get.v,2,0.08358723968463035,0.003338848782231383,-9.225699264388288e-05,0.0020952314046933933
get.v,3,0.17858006976143637,0.01642728531858323,0.00013328246165058354,0.002347152995746606
fire.v,2,0.08329645194468842,0.03292830019470751,-0.0014851730645445175,0.03447556228201952
fire.v,3,0.13998310594656024,0.08760081673664666,0.00046295573591957205,0.03923238489959689
contribute.v,2,0.22818472418654132,0.03648644423172499,-3.804076407077306e-05,0.02006821174573621
contribute.v,3,0.15387487330452015,0.03389852078131915,-0.0002417032340903089,0.020695467319714094
gain.v,2,-0.02515804568681707,1.0408340855860843e-17,-0.000438960252517688,0.037319589042996884
gain.v,3,0.0048802142016564475,0.04774308242912741,0.0016909790872990658,0.03891951586201953
sense.n,2,0.8640321500334897,0.0,0.0005196456565253473,0.023783001047815944
sense.n,3,0.6839037813435025,0.23411333893845301,-0.0010620301499883423,0.02254011254097651
item.n,2,0.3650135246699073,0.039168565108803066,0.0006048031883112728,0.023623350864264515
item.n,3,0.5063102358286257,0.13549065098787064,0.00019861033750018242,0.023249012212963376
great.s,2,-0.03582520908107883,0.0,1.0450287677586823e-05,0.011123793676542875
great.s,3,-0.017221992696128036,0.030981951532440266,-0.00019584283465072264,0.010701981580977779
answer.n,2,-0.019351060472276794,0.006944068072829963,-1.4082109877110726e-05,0.02496621562647662
answer.n,3,-0.029714659807526248,0.012398588899548358,-0.00024554459498732194,0.023636313714003935
particular.s,2,0.031657925101268164,0.0672519433454563,0.0009052762249243057,0.04397958298312843
particular.s,3,-0.0275366525629553,0.02010037278172743,-0.001422121361914426,0.04108461208388223
plan.v,2,0.09870127841178483,0.0071299480751242945,-0.0005046196947847661,0.016600792153208824
plan.v,3,0.17844323691275496,0.04863516175283288,5.073320903425359e-05,0.016893245482729902
hit.v,2,0.23070927513639908,2.7755575615628914e-17,-0.0011919627939667643,0.022267056306443017
hit.v,3,0.2959677419354839,5.551115123125783e-17,8.53876729439738e-05,0.023650599916670144
produce.v,2,0.15072714953218627,0.0,0.0001774919765232903,0.010805747829147613
produce.v,3,0.07659560924525055,0.013012071514655913,-0.0004150319474837296,0.010222714566413079
hope.v,2,0.03809305299340445,0.0,0.0008114357498314795,0.012724656758198468
hope.v,3,0.02320412505352161,0.021140303430028255,0.0005097774257275324,0.012251324043472232
deal.v,2,0.2599571236292235,0.11027375360669282,-1.3532562148396265e-05,0.027658387057272832
deal.v,3,0.15161420999575018,0.06655077638962854,0.0006125657194375802,0.028351670829927494
sound.n,2,-0.015873015873015872,0.0,-8.151563612699164e-05,0.04005634820220448
sound.n,3,0.0375936507936508,0.04853313523171052,0.0008685720205144129,0.04107710739611659
game.n,2,0.04444411741045238,0.0031299953901315993,-0.0008379247396698544,0.01923755346697882
game.n,3,0.056030277160102275,0.005777832107611815,-0.001077118245014653,0.01712208040294045
watch.v,2,-0.011986828750097149,0.008728537542723637,0.00013255796594262577,0.008825273317776586
watch.v,3,-0.004981254753131767,0.0023076804221969266,-0.0003359658608968145,0.009039900164261613
hang.v,2,0.4941127103375045,0.009695704505165265,0.0008035749253556773,0.028234034082766066
hang.v,3,0.4399754329010633,0.13589222789833663,-0.00047016323849307295,0.02958577601968533
party.n,2,0.6168749422909627,0.04353913538865375,0.0010518444189349181,0.027077459390743273
party.n,3,0.7253677278328368,0.04179019956759137,-0.0005449161226398497,0.025632811051165386
speak.v,2,0.03317146911731759,0.014261805719139493,2.28716623544504e-05,0.00981964278680703
speak.v,3,0.02711018443494816,0.010879874635300674,0.00042970480476650874,0.00998257898551679
hard.a,2,0.6653537100762158,0.019253108092296422,-0.0008166754905231477,0.022516010325471878
hard.a,3,0.44421500480600606,0.14908945577025454,-0.00132761780531575,0.022413659503263135
heart.n,2,0.7782623830292609,2.220446049250313e-16,0.0002603161641009523,0.02704270491665637
heart.n,3,0.46864665569625585,0.29699033938266356,-1.4202342573123028e-06,0.025926469768396052
change.v,2,0.17948953109883398,0.016233634122493706,0.00019906830282920813,0.012698232256550007
change.v,3,0.2104982881214878,0.0007315723844554052,-0.00011800041691927877,0.012691651842950515
love.v,2,0.22029255946019363,0.05391477989458056,-0.00020289570247147997,0.018191145580746675
love.v,3,0.18545680921336602,0.003557994130285804,-3.825153067414042e-05,0.01760297153535083
express.v,2,0.052028387909616156,0.013503699067034804,0.00012062058007483664,0.015549447333744163
express.v,3,0.058001775363650615,0.01267937241090442,0.0004429448158101388,0.015711289969424256
need.v,2,-0.004698194852678016,8.673617379884035e-19,-3.458217372746283e-05,0.005243654341660744
need.v,3,0.0033396280932238456,0.004800432253383783,-0.0005352405176852997,0.006414502883120333
wait.v,2,0.07946371343199769,0.0074074837895946296,0.00028785140139150856,0.00908624583410403
wait.v,3,0.08887531606247503,0.0011313173486991943,3.995870427430548e-06,0.008913581326021668
declare.v,2,-0.021169765232731806,3.469446951953614e-18,-0.0010830910813404225,0.03213192849130799
declare.v,3,0.0510208171048058,0.10886811497815947,-0.0011718190947910966,0.032594842144071115
light.n,2,0.35253374786873676,0.02091611749164558,-0.0003921299943780688,0.01670475446375703
light.n,3,0.5703122564393538,0.0,0.00025230677878257754,0.02096509254241992
point.n,2,0.4313705644899233,0.0899712404163647,9.85647361310027e-06,0.011798198975249427
point.n,3,0.6657129425120565,0.07549146607202828,-0.00021168843010409367,0.012087299072637838
reveal.v,2,-0.02150537634408602,3.469446951953614e-18,8.842857014192953e-05,0.025101473469287025
reveal.v,3,-0.007095412965278554,0.03351287730846325,-0.0004357426099279068,0.02738979143671894
far.r,2,0.41970225036121456,0.01826453818805498,9.886857458477558e-05,0.01405397499322849
far.r,3,0.5078523977994153,0.0,0.0001325358261589051,0.014282317753404546
maintain.v,2,0.06273827419868307,2.7755575615628914e-17,-0.0006411069113554941,0.015094364105608786
maintain.v,3,0.06544505386958545,0.01360295070315293,-0.0002751450974649875,0.016241671732145895
human.a,2,0.06157162002492081,0.012595934335477498,0.00047738059150255995,0.016938827209651505
human.a,3,0.14559084784595694,0.02758749458271743,-0.00035100619546020597,0.017663916449472468
put.v,2,0.27374986110329175,1.1102230246251565e-16,-0.0001606234706539288,0.005404446416043955
put.v,3,0.2549171879878126,1.1102230246251565e-16,-7.467927637238412e-05,0.005141359848407343
consider.v,2,0.27927437897833374,0.055239222655350646,-4.820956202352563e-05,0.0058839715971388965
consider.v,3,0.40755296168052246,0.07027504940028174,0.0003194893633294028,0.006399602560110341
position.n,2,0.4354700399925496,0.040794495933822575,0.0008280852627257151,0.021065945916511734
position.n,3,0.49253363925986365,0.051906626123165926,0.00045548024359242853,0.020227449263018536
drop.v,2,0.33613479429161175,0.0683900641863404,0.00019650906503037693,0.02216718364668856
drop.v,3,0.287491726364065,5.551115123125783e-17,0.0010080775023531086,0.022152396022702886
play.n,2,1.0,0.0,1.0,0.0
play.n,3,1.0,0.0,1.0,0.0
field.n,2,0.40600757039704233,0.016236294137005867,-0.0009974583522127823,0.02003041548117801
field.n,3,0.6182354720994815,0.0544458444938693,3.961311961443202e-05,0.02145094512216496
recognize.v,2,0.23240264699727056,0.019732320413352055,-0.00016678563698067572,0.014589561869569263
recognize.v,3,0.17576249330218013,0.021460528783764057,-0.0006392297430123782,0.013309234681982151
close.v,2,0.09664069831060501,0.06762218761731337,-0.0008244066252384961,0.016342803372827907
close.v,3,0.14691545299344325,0.008816155126862185,0.00030811893581154416,0.017806056891077282
involve.v,2,0.032978805725189075,0.005758711905975747,-0.00019347210038616098,0.01311304331884214
involve.v,3,0.03317550012041846,0.004708381804675693,0.00026372484662197095,0.013839538131377083
value.n,2,0.6024400361354526,0.04626265578993875,-0.00036468543167107596,0.010310632481409641
value.n,3,0.5824633313627039,0.07397401239496183,-8.090419654888387e-05,0.011055223960431024
prepare.v,2,0.03251415206264191,6.938893903907228e-18,0.000590144228132496,0.023366230889497377
prepare.v,3,0.07756639064044471,0.06705252096256623,0.0006113792522680696,0.024089113437005504
remain.v,2,0.08830518533957192,0.01151781275465944,4.336309075739798e-05,0.007907154833169868
remain.v,3,0.04572780014803429,0.018055397259103777,0.00034168679276700954,0.008200867770490906
support.v,2,0.12834745158375443,0.009741408873003145,0.0004923389240073588,0.021677571365615052
support.v,3,0.08197048862494986,0.030458400257764855,0.000638408723013089,0.022188727132763316
report.v,2,0.08990898121053977,0.00899274795868514,-0.00016606166563351639,0.010662726516630113
report.v,3,0.06362791927030417,0.00403066157585258,-0.0006928387656151844,0.010173354510672437
quality.n,2,0.10814795338660757,2.7755575615628914e-17,0.0005770882557715542,0.022168472436239595
quality.n,3,0.06089563425145218,6.938893903907228e-18,-0.00013792649506237949,0.022634875107405583
keep.v,2,0.14374098225385626,0.00027494671270758184,-0.00029204106836922537,0.004725462743247231
keep.v,3,0.15333339036142485,0.011944390929915054,0.0001478434417048464,0.0050208326368855975
end.v,2,-0.043380221196177425,1.3877787807814457e-17,0.000674825700775155,0.017032504909579034
end.v,3,0.07319191312430638,0.1122527806324582,-0.0004783182760177682,0.01689719178415472
remember.v,2,0.22181246857951353,0.0058296220356142915,-8.608224072853984e-06,0.008309416451646076
remember.v,3,0.15382100943366497,0.0023348733090171594,-0.00022711481436878995,0.0081044426488117
well.r,2,0.3771141231998804,0.01696002517770646,-0.0004493212423493433,0.011508412492371549
well.r,3,0.32907220173477153,0.0,-0.0006512232465806009,0.011617496000504103
present.v,2,0.06294091762122195,0.02155051155089738,-9.639535982489178e-05,0.014412793172403852
present.v,3,0.09670899716752587,0.008549270801776178,-0.0006792036083687552,0.014776278173971829
result.n,2,-0.020935810441596748,0.014794248628484434,7.554466280394856e-05,0.009887492229824995
result.n,3,0.027108032332788468,0.0030775702342958895,0.0002468680968130422,0.011190048325917131
source.n,2,0.001977636077996478,4.336808689942018e-19,-9.910983698891107e-05,0.024322063393259687
source.n,3,0.0997933861692078,0.011195409448405533,0.001099081549676402,0.02449328030205079
stand.v,2,0.24951621603161367,0.0007923972109108056,-3.812724584826202e-05,0.0070621533260340095
stand.v,3,0.16477413776720773,0.002627751998556392,-0.00019016502492020873,0.0067954260808000795
begin.v,2,0.08050928114847952,0.017594547908916184,0.00019196594451586387,0.004037239698444393
begin.v,3,0.023822253681939486,0.003857250919803438,5.922471249127746e-05,0.004091121818170332
send.v,2,0.04444254748968107,0.0671227532421439,4.88860449429245e-05,0.011012988634500506
send.v,3,0.18639132278303897,0.07530420058742632,-0.00024330351792553517,0.011391521050623608
treat.v,2,0.48184284862004095,0.08711262275076387,-0.0006210621524142177,0.020135724452689407
treat.v,3,0.4406550989509802,0.07726734859239535,-5.8835717620071604e-05,0.020785955542649368
suggest.v,2,0.1042711600170521,0.029840283368849047,-0.00029540349680011766,0.011515914499477692
suggest.v,3,0.17002189719141342,0.03788891322523089,-0.00043479714680619096,0.011228903608506275
stay.v,2,0.022444126592299378,0.007129065413758768,1.582770359935326e-05,0.013129654949422533
stay.v,3,0.06984768597160851,0.012277550523287564,0.00046949401038937874,0.0136412981676484
range.n,2,1.0,0.0,1.0,0.0
range.n,3,1.0,0.0,1.0,0.0
case.n,2,0.26194692424731153,0.04935922194174584,0.0001839378623976693,0.010284304405324143
case.n,3,0.20291998565478486,0.02736250980770026,-0.000509971407569951,0.010930033241048189
look.v,2,0.5496200957249056,1.1102230246251565e-16,-5.744399580545902e-05,0.0037636045817825833
look.v,3,0.5147360777600486,0.0003955446381084678,-0.0001865448849439306,0.0038391336542493433
surface.n,2,0.0755387430158946,1.3877787807814457e-17,0.0003261365410136967,0.010482900245047494
surface.n,3,0.12781213968999133,0.0015545746241641858,-9.325967270492991e-05,0.01032892791887305
man.n,2,0.09084077372056797,0.0014793596804813915,4.3296582016095034e-06,0.0024634142774821047
man.n,3,0.07343691964354929,0.006942485416237935,-7.255318279170462e-05,0.002497528741541734
determine.v,2,0.09676073939384477,0.055668140574200574,-6.528862619213417e-05,0.008818900894654175
determine.v,3,0.06702568916552898,0.03076222023122857,-0.00016064735171525475,0.009171217583788452
ask.v,2,0.17566935088095192,0.10966439418566575,-0.00015114055651774906,0.003143037375791523
ask.v,3,0.5021864381740462,1.1102230246251565e-16,-0.00016177049926443157,0.0033972335260327165
live.v,2,0.2885706697571794,0.029144987202713007,7.55331331271583e-05,0.0059946405637513155
live.v,3,0.21024782995249053,0.04445130779142262,0.00029309962982562585,0.006389336470977002
continue.v,2,-0.0025379504552776747,0.02084841363737237,5.989361475907603e-05,0.007879116749489639
continue.v,3,0.05124389072449607,0.010853657240048978,0.00012173011284982751,0.0074289206271067635
occur.v,2,0.9494440583738707,0.0,0.00023907696992335416,0.013942768334456805
occur.v,3,0.9494440583738707,0.0,0.0002856525855002031,0.014966023234333463
choose.v,2,0.040898192628799124,0.0074332860264380305,0.0009748373332412145,0.013761812557245904
choose.v,3,0.16595170049525676,0.034612479250193166,0.0005205097540194455,0.013340213578887745
interest.n,2,0.44377145783594785,0.08656099751209742,-0.0008016374348813887,0.011080152125300878
interest.n,3,0.5567858138274161,0.0390707936008664,0.00023460965185384,0.011312846932370028
assume.v,2,0.9389384333561996,3.3306690738754696e-16,0.0005440848259036375,0.016057476302444584
assume.v,3,0.4005520796007673,0.29608984916092396,-0.00016493493235838873,0.016691667166569366
area.n,2,0.3259596633028059,0.011901083683341153,-0.0003056420493654634,0.007039982725366381
area.n,3,0.48598364855864673,0.13723848186721266,-9.927704271339505e-05,0.007098052184913912
control.n,2,0.14370774231566127,0.1271597640152541,-0.00043583889418305656,0.05227745778609988
control.n,3,0.11511856566307352,0.06478475820347829,-0.0010204064282409058,0.054254816034917955
